year,area,area_name,racecomp,scenario,model,pop,base,ss
2024,26,Michigan,Other,Max emp.,Sliding scale,48165.84201,5365.2734,0.23465104
2024,26,Michigan,Other,Max emp.,Fixed (7%),48165.84201,2495.591299,0.12480939
2024,26,Michigan,People of Color,Universal,Sliding scale,250888.7058,32484.52739,0.28276225
2024,26,Michigan,People of Color,Universal,Fixed (7%),250888.7058,17956.35139,0.17892893
2024,26,Michigan,People of Color,Partial emp.,Sliding scale,250888.7058,31156.53079,0.27437432
2024,26,Michigan,People of Color,Partial emp.,Fixed (7%),250888.7058,17395.04339,0.17431065
2024,26,Michigan,People of Color,Max emp.,Sliding scale,250888.7058,22579.68399,0.2150897
2024,26,Michigan,People of Color,Max emp.,Fixed (7%),250888.7058,13069.3492,0.13689819
2024,27,Minnesota,Total,Universal,Sliding scale,481441.3997,107260.3724,0.36505722
2024,27,Minnesota,Total,Universal,Fixed (7%),481441.3997,59916.52603,0.24309459
2024,27,Minnesota,Total,Partial emp.,Sliding scale,481441.3997,105508.9367,0.36124966
2024,27,Minnesota,Total,Partial emp.,Fixed (7%),481441.3997,59393.08333,0.24148371
2024,27,Minnesota,Total,Max emp.,Sliding scale,481441.3997,88760.84876,0.3223934
2024,27,Minnesota,Total,Max emp.,Fixed (7%),481441.3997,51209.32403,0.21537615
2024,27,Minnesota,White,Universal,Sliding scale,348612.6424,85242.62518,0.3553849
2024,27,Minnesota,White,Universal,Fixed (7%),348612.6424,47568.25435,0.2352702
2024,27,Minnesota,White,Partial emp.,Sliding scale,348612.6424,83603.14098,0.35094852
2024,27,Minnesota,White,Partial emp.,Fixed (7%),348612.6424,47088.01315,0.23344945
2024,27,Minnesota,White,Max emp.,Sliding scale,348612.6424,71622.09217,0.31657646
2024,27,Minnesota,White,Max emp.,Fixed (7%),348612.6424,41592.39075,0.2119792
2024,27,Minnesota,Black,Universal,Sliding scale,44147.59867,4961.839096,0.47215863
2024,27,Minnesota,Black,Universal,Fixed (7%),44147.59867,2737.327293,0.3304224
2024,27,Minnesota,Black,Partial emp.,Sliding scale,44147.59867,4961.839096,0.47215863
2024,27,Minnesota,Black,Partial emp.,Fixed (7%),44147.59867,2737.327293,0.3304224
2024,27,Minnesota,Black,Max emp.,Sliding scale,44147.59867,4961.839096,0.47215863
2024,27,Minnesota,Black,Max emp.,Fixed (7%),44147.59867,2737.327293,0.3304224
2024,27,Minnesota,Hispanic,Universal,Sliding scale,35559.89511,5392.196984,0.36455196
2024,27,Minnesota,Hispanic,Universal,Fixed (7%),35559.89511,3151.244185,0.25108823
2024,27,Minnesota,Hispanic,Partial emp.,Sliding scale,35559.89511,5372.196984,0.36369158
2024,27,Minnesota,Hispanic,Partial emp.,Fixed (7%),35559.89511,3131.244185,0.24989288
2024,27,Minnesota,Hispanic,Max emp.,Sliding scale,35559.89511,3965.182491,0.29669995
2024,27,Minnesota,Hispanic,Max emp.,Fixed (7%),35559.89511,2426.170896,0.20516828
2024,27,Minnesota,Asian,Universal,Sliding scale,31703.991,7329.382504,0.42262859
2024,27,Minnesota,Asian,Universal,Fixed (7%),31703.991,4139.170405,0.29247622
2024,27,Minnesota,Asian,Partial emp.,Sliding scale,31703.991,7329.382504,0.42262859
2024,27,Minnesota,Asian,Partial emp.,Fixed (7%),31703.991,4139.170405,0.29247622
2024,27,Minnesota,Asian,Max emp.,Sliding scale,31703.991,4560.3674,0.31292497
2024,27,Minnesota,Asian,Max emp.,Fixed (7%),31703.991,2627.6188,0.20787122
2024,27,Minnesota,Other,Universal,Sliding scale,21417.27252,4334.3286,0.38304515
2024,27,Minnesota,Other,Universal,Fixed (7%),21417.27252,2320.529801,0.24947502
2024,27,Minnesota,Other,Partial emp.,Sliding scale,21417.27252,4242.3771,0.37799058
2024,27,Minnesota,Other,Partial emp.,Fixed (7%),21417.27252,2297.328301,0.24759827
2024,27,Minnesota,Other,Max emp.,Sliding scale,21417.27252,3651.367598,0.34341604
2024,27,Minnesota,Other,Max emp.,Fixed (7%),21417.27252,1825.816298,0.20731566
2024,27,Minnesota,People of Color,Universal,Sliding scale,132828.7573,22017.74718,0.40805373
2024,27,Minnesota,People of Color,Universal,Fixed (7%),132828.7573,12348.27169,0.27881449
2024,27,Minnesota,People of Color,Partial emp.,Sliding scale,132828.7573,21905.79568,0.40682301
2024,27,Minnesota,People of Color,Partial emp.,Fixed (7%),132828.7573,12305.07019,0.27811032
2024,27,Minnesota,People of Color,Max emp.,Sliding scale,132828.7573,17138.75658,0.34920774
2024,27,Minnesota,People of Color,Max emp.,Fixed (7%),132828.7573,9616.933287,0.23141466
2024,28,Mississippi,Total,Universal,Sliding scale,267795.5553,23199.37639,0.16919954
2024,28,Mississippi,Total,Universal,Fixed (7%),267795.5553,9673.339199,0.07827182
2024,28,Mississippi,Total,Partial emp.,Sliding scale,267795.5553,21879.60699,0.16112499
2024,28,Mississippi,Total,Partial emp.,Fixed (7%),267795.5553,9142.486498,0.07429555
2024,28,Mississippi,Total,Max emp.,Sliding scale,267795.5553,17999.05648,0.13644724
2024,28,Mississippi,Total,Max emp.,Fixed (7%),267795.5553,7842.913591,0.06441497
2024,28,Mississippi,White,Universal,Sliding scale,144801.6923,11739.3245,0.13121724
2024,28,Mississippi,White,Universal,Fixed (7%),144801.6923,4380.0964,0.05334713
2024,28,Mississippi,White,Partial emp.,Sliding scale,144801.6923,11175.8177,0.1257104
2024,28,Mississippi,White,Partial emp.,Fixed (7%),144801.6923,4171.512304,0.05093609
2024,28,Mississippi,White,Max emp.,Sliding scale,144801.6923,8656.034395,0.10020703
2024,28,Mississippi,White,Max emp.,Fixed (7%),144801.6923,3188.207297,0.03940257
2024,28,Mississippi,Black,Universal,Sliding scale,100394.9949,8636.47049,0.23057433
2024,28,Mississippi,Black,Universal,Fixed (7%),100394.9949,4569.3354,0.13685068
2024,28,Mississippi,Black,Partial emp.,Sliding scale,100394.9949,8017.219282,0.21763987
2024,28,Mississippi,Black,Partial emp.,Fixed (7%),100394.9949,4247.066794,0.12843847
2024,28,Mississippi,Black,Max emp.,Sliding scale,100394.9949,7408.665182,0.20449806
2024,28,Mississippi,Black,Max emp.,Fixed (7%),100394.9949,4090.978793,0.12430487
2024,28,Mississippi,Hispanic,Universal,Sliding scale,11118.93041,1698.285302,0.36797914
2024,28,Mississippi,Hispanic,Universal,Fixed (7%),11118.93041,345.424298,0.10588347
2024,28,Mississippi,Hispanic,Partial emp.,Sliding scale,11118.93041,1694.480702,0.36745769
2024,28,Mississippi,Hispanic,Partial emp.,Fixed (7%),11118.93041,345.424298,0.10588347
2024,28,Mississippi,Hispanic,Max emp.,Sliding scale,11118.93041,1131.923903,0.27956981
2024,28,Mississippi,Hispanic,Max emp.,Fixed (7%),11118.93041,303.2412994,0.09417071
2024,28,Mississippi,Asian,Universal,Sliding scale,3009.970197,363.2378008,0.216473
2024,28,Mississippi,Asian,Universal,Fixed (7%),3009.970197,172.2378008,0.11583045
2024,28,Mississippi,Asian,Partial emp.,Sliding scale,3009.970197,363.2378008,0.216473
2024,28,Mississippi,Asian,Partial emp.,Fixed (7%),3009.970197,172.2378008,0.11583045
2024,28,Mississippi,Asian,Max emp.,Sliding scale,3009.970197,251.7530005,0.16071079
2024,28,Mississippi,Asian,Max emp.,Fixed (7%),3009.970197,60.7530005,0.04416803
2024,28,Mississippi,Other,Universal,Sliding scale,8469.96751,762.058303,0.19548818
2024,28,Mississippi,Other,Universal,Fixed (7%),8469.96751,206.2453007,0.0617054
2024,28,Mississippi,Other,Partial emp.,Sliding scale,8469.96751,628.8515002,0.16702451
2024,28,Mississippi,Other,Partial emp.,Fixed (7%),8469.96751,206.2453007,0.0617054
2024,28,Mississippi,Other,Max emp.,Sliding scale,8469.96751,550.6800002,0.14936312
2024,28,Mississippi,Other,Max emp.,Fixed (7%),8469.96751,199.7332004,0.05987373
2024,28,Mississippi,People of Color,Universal,Sliding scale,122993.863,11460.0519,0.24051626
2024,28,Mississippi,People of Color,Universal,Fixed (7%),122993.863,5293.2428,0.12760671
2024,28,Mississippi,People of Color,Partial emp.,Sliding scale,122993.863,10703.78928,0.22826735
2024,28,Mississippi,People of Color,Partial emp.,Fixed (7%),122993.863,4970.974194,0.12077595
2024,28,Mississippi,People of Color,Max emp.,Sliding scale,122993.863,9343.022086,0.20520272
2024,28,Mississippi,People of Color,Max emp.,Fixed (7%),122993.863,4654.706293,0.11396757
2024,29,Missouri,Total,Universal,Sliding scale,535576.8039,87900.46296,0.27864612
2024,29,Missouri,Total,Universal,Fixed (7%),535576.8039,47260.33685,0.1719712
2024,29,Missouri,Total,Partial emp.,Sliding scale,535576.8039,85634.55427,0.27342717
2024,29,Missouri,Total,Partial emp.,Fixed (7%),535576.8039,46028.12635,0.16824178
2024,29,Missouri,Total,Max emp.,Sliding scale,535576.8039,69245.02188,0.23330525
2024,29,Missouri,Total,Max emp.,Fixed (7%),535576.8039,37387.91774,0.14111684
2024,29,Missouri,White,Universal,Sliding scale,404739.8021,68668.53107,0.26128192
2024,29,Missouri,White,Universal,Fixed (7%),404739.8021,35981.81364,0.15635618
2024,29,Missouri,White,Partial emp.,Sliding scale,404739.8021,66907.85718,0.25629964
2024,29,Missouri,White,Partial emp.,Fixed (7%),404739.8021,35187.63964,0.15343467
2024,29,Missouri,White,Max emp.,Sliding scale,404739.8021,54452.21958,0.21903757
2024,29,Missouri,White,Max emp.,Fixed (7%),404739.8021,28564.88704,0.12826029
2024,29,Missouri,Black,Universal,Sliding scale,60455.0666,8614.361787,0.49021035
2024,29,Missouri,Black,Universal,Fixed (7%),60455.0666,5368.0181,0.37469302
2024,29,Missouri,Black,Partial emp.,Sliding scale,60455.0666,8307.379389,0.48114639
2024,29,Missouri,Black,Partial emp.,Fixed (7%),60455.0666,5089.981602,0.36231737
2024,29,Missouri,Black,Max emp.,Sliding scale,60455.0666,6962.679193,0.43732389
2024,29,Missouri,Black,Max emp.,Fixed (7%),60455.0666,4202.400002,0.31931129
2024,29,Missouri,Hispanic,Universal,Sliding scale,31005.9042,4915.295803,0.3534505
2024,29,Missouri,Hispanic,Universal,Fixed (7%),31005.9042,2454.745801,0.21446221
2024,29,Missouri,Hispanic,Partial emp.,Sliding scale,31005.9042,4755.295803,0.34592515
2024,29,Missouri,Hispanic,Partial emp.,Fixed (7%),31005.9042,2294.745801,0.2033258
2024,29,Missouri,Hispanic,Max emp.,Sliding scale,31005.9042,3162.568207,0.26021068
2024,29,Missouri,Hispanic,Max emp.,Fixed (7%),31005.9042,1814.871903,0.1679476
2024,29,Missouri,Asian,Universal,Sliding scale,13361.98321,1401.1968,0.18230514
2024,29,Missouri,Asian,Universal,Fixed (7%),13361.98321,1242.1968,0.16503218
2024,29,Missouri,Asian,Partial emp.,Sliding scale,13361.98321,1401.1968,0.18230514
2024,29,Missouri,Asian,Partial emp.,Fixed (7%),13361.98321,1242.1968,0.16503218
2024,29,Missouri,Asian,Max emp.,Sliding scale,13361.98321,1078,0.14641168
2024,29,Missouri,Asian,Max emp.,Fixed (7%),13361.98321,985,0.13549203
2024,29,Missouri,Other,Universal,Sliding scale,26014.04779,4301.077499,0.31916056
2024,29,Missouri,Other,Universal,Fixed (7%),26014.04779,2213.562505,0.19436475
2024,29,Missouri,Other,Partial emp.,Sliding scale,26014.04779,4262.825098,0.31722249
2024,29,Missouri,Other,Partial emp.,Fixed (7%),26014.04779,2213.562505,0.19436475
2024,29,Missouri,Other,Max emp.,Sliding scale,26014.04779,3589.554903,0.28120959
2024,29,Missouri,Other,Max emp.,Fixed (7%),26014.04779,1820.758804,0.16558525
2024,29,Missouri,People of Color,Universal,Sliding scale,130837.0018,19231.93189,0.36533711
2024,29,Missouri,People of Color,Universal,Fixed (7%),130837.0018,11278.52321,0.2523826
2024,29,Missouri,People of Color,Partial emp.,Sliding scale,130837.0018,18726.69709,0.35918682
2024,29,Missouri,People of Color,Partial emp.,Fixed (7%),130837.0018,10840.48671,0.24498186
2024,29,Missouri,People of Color,Max emp.,Sliding scale,130837.0018,14792.8023,0.30688885
2024,29,Missouri,People of Color,Max emp.,Fixed (7%),130837.0018,8823.030709,0.20891465
2024,30,Montana,Total,Universal,Sliding scale,95373.7791,21428.64971,0.36152366
2024,30,Montana,Total,Universal,Fixed (7%),95373.7791,14349.07749,0.27492031
2024,30,Montana,Total,Partial emp.,Sliding scale,95373.7791,19529.32999,0.34038736
2024,30,Montana,Total,Partial emp.,Fixed (7%),95373.7791,12696.82528,0.25121666
2024,30,Montana,Total,Max emp.,Sliding scale,95373.7791,15611.38418,0.29204233
2024,30,Montana,Total,Max emp.,Fixed (7%),95373.7791,10302.70338,0.21398338
2024,30,Montana,White,Universal,Sliding scale,76622.85108,16754.7097,0.33652639
2024,30,Montana,White,Universal,Fixed (7%),76622.85108,10843.94119,0.24714724
2024,30,Montana,White,Partial emp.,Sliding scale,76622.85108,16382.74179,0.33153216
2024,30,Montana,White,Partial emp.,Fixed (7%),76622.85108,10700.55119,0.24467882
2024,30,Montana,White,Max emp.,Sliding scale,76622.85108,12935.78649,0.28140676
2024,30,Montana,White,Max emp.,Fixed (7%),76622.85108,8336.187092,0.20150959
2024,30,Montana,Black,Universal,Sliding scale,164.9750979,139.4810981,0.84546759
2024,30,Montana,Black,Universal,Fixed (7%),164.9750979,55.79280058,0.68636975
2024,30,Montana,Black,Partial emp.,Sliding scale,164.9750979,139.4810981,0.84546759
2024,30,Montana,Black,Partial emp.,Fixed (7%),164.9750979,55.79280058,0.68636975
2024,30,Montana,Black,Max emp.,Sliding scale,164.9750979,139.4810981,0.84546759
2024,30,Montana,Black,Max emp.,Fixed (7%),164.9750979,55.79280058,0.68636975
2024,30,Montana,Hispanic,Universal,Sliding scale,6125.785621,2479.888013,0.67314405
2024,30,Montana,Hispanic,Universal,Fixed (7%),6125.785621,2226.713808,0.64902433
2024,30,Montana,Hispanic,Partial emp.,Sliding scale,6125.785621,973.1831024,0.44696114
2024,30,Montana,Hispanic,Partial emp.,Fixed (7%),6125.785621,720.0088977,0.37419417
2024,30,Montana,Hispanic,Max emp.,Sliding scale,6125.785621,973.1831024,0.44696114
2024,30,Montana,Hispanic,Max emp.,Fixed (7%),6125.785621,720.0088977,0.37419417
2024,30,Montana,Asian,Universal,Sliding scale,229.9929004,201.7454001,1
2024,30,Montana,Asian,Universal,Fixed (7%),229.9929004,142.4834001,1
2024,30,Montana,Asian,Partial emp.,Sliding scale,229.9929004,201.7454001,1
2024,30,Montana,Asian,Partial emp.,Fixed (7%),229.9929004,142.4834001,1
2024,30,Montana,Asian,Max emp.,Sliding scale,229.9929004,150.7454001,1
2024,30,Montana,Asian,Max emp.,Fixed (7%),229.9929004,142.4834001,1
2024,30,Montana,Other,Universal,Sliding scale,12230.1744,1852.825494,0.34089416
2024,30,Montana,Other,Universal,Fixed (7%),12230.1744,1080.146294,0.23166609
2024,30,Montana,Other,Partial emp.,Sliding scale,12230.1744,1832.178593,0.33838084
2024,30,Montana,Other,Partial emp.,Fixed (7%),12230.1744,1077.988994,0.23131042
2024,30,Montana,Other,Max emp.,Sliding scale,12230.1744,1412.188093,0.28274551
2024,30,Montana,Other,Max emp.,Fixed (7%),12230.1744,1048.231194,0.22637056
2024,30,Montana,People of Color,Universal,Sliding scale,18750.92801,4673.940005,0.49272235
2024,30,Montana,People of Color,Universal,Fixed (7%),18750.92801,3505.136302,0.42143492
2024,30,Montana,People of Color,Partial emp.,Sliding scale,18750.92801,3146.588194,0.39536961
2024,30,Montana,People of Color,Partial emp.,Fixed (7%),18750.92801,1996.274092,0.29321248
2024,30,Montana,People of Color,Max emp.,Sliding scale,18750.92801,2675.597693,0.35733675
2024,30,Montana,People of Color,Max emp.,Fixed (7%),18750.92801,1966.516292,0.29010967
2024,31,Nebraska,Total,Universal,Sliding scale,186796.1068,35578.7828,0.34610068
2024,31,Nebraska,Total,Universal,Fixed (7%),186796.1068,20818.7262,0.23647195
2024,31,Nebraska,Total,Partial emp.,Sliding scale,186796.1068,35372.5022,0.3447859
2024,31,Nebraska,Total,Partial emp.,Fixed (7%),186796.1068,20783.8606,0.23616946
2024,31,Nebraska,Total,Max emp.,Sliding scale,186796.1068,29641.5973,0.30601963
2024,31,Nebraska,Total,Max emp.,Fixed (7%),186796.1068,17339.86249,0.20505983
2024,31,Nebraska,White,Universal,Sliding scale,131287.3976,28978.55031,0.3423749
2024,31,Nebraska,White,Universal,Fixed (7%),131287.3976,17582.7617,0.24005726
2024,31,Nebraska,White,Partial emp.,Sliding scale,131287.3976,28912.90571,0.34186446
2024,31,Nebraska,White,Partial emp.,Fixed (7%),131287.3976,17557.5321,0.2397954
2024,31,Nebraska,White,Max emp.,Sliding scale,131287.3976,24252.9767,0.30348751
2024,31,Nebraska,White,Max emp.,Fixed (7%),131287.3976,14917.1127,0.21135526
2024,31,Nebraska,Black,Universal,Sliding scale,8321.001703,550.420002,0.34739489
2024,31,Nebraska,Black,Universal,Fixed (7%),8321.001703,74.8125006,0.06747073
2024,31,Nebraska,Black,Partial emp.,Sliding scale,8321.001703,550.420002,0.34739489
2024,31,Nebraska,Black,Partial emp.,Fixed (7%),8321.001703,74.8125006,0.06747073
2024,31,Nebraska,Black,Max emp.,Sliding scale,8321.001703,550.420002,0.34739489
2024,31,Nebraska,Black,Max emp.,Fixed (7%),8321.001703,74.8125006,0.06747073
2024,31,Nebraska,Hispanic,Universal,Sliding scale,30485.60428,4239.099094,0.39275574
2024,31,Nebraska,Hispanic,Universal,Fixed (7%),30485.60428,2030.103596,0.23649237
2024,31,Nebraska,Hispanic,Partial emp.,Sliding scale,30485.60428,4108.099094,0.38529491
2024,31,Nebraska,Hispanic,Partial emp.,Fixed (7%),30485.60428,2030.103596,0.23649237
2024,31,Nebraska,Hispanic,Max emp.,Sliding scale,30485.60428,3376.701995,0.34002237
2024,31,Nebraska,Hispanic,Max emp.,Fixed (7%),30485.60428,1537.524894,0.19001386
2024,31,Nebraska,Asian,Universal,Sliding scale,6896.005203,1041.3039,0.35282842
2024,31,Nebraska,Asian,Universal,Fixed (7%),6896.005203,671.6179999,0.2601539
2024,31,Nebraska,Asian,Partial emp.,Sliding scale,6896.005203,1041.3039,0.35282842
2024,31,Nebraska,Asian,Partial emp.,Fixed (7%),6896.005203,671.6179999,0.2601539
2024,31,Nebraska,Asian,Max emp.,Sliding scale,6896.005203,873.3039,0.3137652
2024,31,Nebraska,Asian,Max emp.,Fixed (7%),6896.005203,503.6179999,0.20865688
2024,31,Nebraska,Other,Universal,Sliding scale,9806.098001,769.4095,0.27185979
2024,31,Nebraska,Other,Universal,Fixed (7%),9806.098001,459.4303993,0.18229982
2024,31,Nebraska,Other,Partial emp.,Sliding scale,9806.098001,759.7735,0.26937219
2024,31,Nebraska,Other,Partial emp.,Fixed (7%),9806.098001,449.7943993,0.17916133
2024,31,Nebraska,Other,Max emp.,Sliding scale,9806.098001,588.1947001,0.22204778
2024,31,Nebraska,Other,Max emp.,Fixed (7%),9806.098001,306.7943993,0.12958279
2024,31,Nebraska,People of Color,Universal,Sliding scale,55508.70919,6600.232496,0.36346662
2024,31,Nebraska,People of Color,Universal,Fixed (7%),55508.70919,3235.964495,0.21872239
2024,31,Nebraska,People of Color,Partial emp.,Sliding scale,55508.70919,6459.596496,0.35849841
2024,31,Nebraska,People of Color,Partial emp.,Fixed (7%),55508.70919,3226.328495,0.21821321
2024,31,Nebraska,People of Color,Max emp.,Sliding scale,55508.70919,5388.620597,0.31795954
2024,31,Nebraska,People of Color,Max emp.,Fixed (7%),55508.70919,2422.749794,0.17328089
2024,32,Nevada,Total,Universal,Sliding scale,248749.8438,37729.41741,0.28571588
2024,32,Nevada,Total,Universal,Fixed (7%),248749.8438,21341.59501,0.18451308
2024,32,Nevada,Total,Partial emp.,Sliding scale,248749.8438,35752.28431,0.27485881
2024,32,Nevada,Total,Partial emp.,Fixed (7%),248749.8438,20189.00721,0.17630502
2024,32,Nevada,Total,Max emp.,Sliding scale,248749.8438,25326.44591,0.21167241
2024,32,Nevada,Total,Max emp.,Fixed (7%),248749.8438,13328.84311,0.12381457
2024,32,Nevada,White,Universal,Sliding scale,93841.88523,14023.79171,0.21763263
2024,32,Nevada,White,Universal,Fixed (7%),93841.88523,8258.188209,0.14075104
2024,32,Nevada,White,Partial emp.,Sliding scale,93841.88523,13723.95061,0.21397512
2024,32,Nevada,White,Partial emp.,Fixed (7%),93841.88523,8160.05021,0.13931142
2024,32,Nevada,White,Max emp.,Sliding scale,93841.88523,9491.038804,0.15843442
2024,32,Nevada,White,Max emp.,Fixed (7%),93841.88523,5389.279004,0.09657618
2024,32,Nevada,Black,Universal,Sliding scale,23406.9796,3152.940199,0.3754868
2024,32,Nevada,Black,Universal,Fixed (7%),23406.9796,1987.401999,0.27482942
2024,32,Nevada,Black,Partial emp.,Sliding scale,23406.9796,3106.940199,0.37204675
2024,32,Nevada,Black,Partial emp.,Fixed (7%),23406.9796,1941.401999,0.27018697
2024,32,Nevada,Black,Max emp.,Sliding scale,23406.9796,3051.940199,0.36788358
2024,32,Nevada,Black,Max emp.,Fixed (7%),23406.9796,1941.401999,0.27018697
2024,32,Nevada,Hispanic,Universal,Sliding scale,88976.2712,13058.0204,0.39901595
2024,32,Nevada,Hispanic,Universal,Fixed (7%),88976.2712,7660.270598,0.28031045
2024,32,Nevada,Hispanic,Partial emp.,Sliding scale,88976.2712,12104.0204,0.38097029
2024,32,Nevada,Hispanic,Partial emp.,Fixed (7%),88976.2712,7120.270598,0.26580264
2024,32,Nevada,Hispanic,Max emp.,Sliding scale,88976.2712,8353.663604,0.29811938
2024,32,Nevada,Hispanic,Max emp.,Fixed (7%),88976.2712,4548.2299,0.187821
2024,32,Nevada,Asian,Universal,Sliding scale,24157.9572,3738.3286,0.25314925
2024,32,Nevada,Asian,Universal,Fixed (7%),24157.9572,1778.9542,0.13889489
2024,32,Nevada,Asian,Partial emp.,Sliding scale,24157.9572,3657.3286,0.24903011
2024,32,Nevada,Asian,Partial emp.,Fixed (7%),24157.9572,1778.9542,0.13889489
2024,32,Nevada,Asian,Max emp.,Sliding scale,24157.9572,2055.75,0.15711083
2024,32,Nevada,Asian,Max emp.,Fixed (7%),24157.9572,530,0.04585187
2024,32,Nevada,Other,Universal,Sliding scale,18366.75061,3756.336502,0.32038284
2024,32,Nevada,Other,Universal,Fixed (7%),18366.75061,1656.780003,0.17213355
2024,32,Nevada,Other,Partial emp.,Sliding scale,18366.75061,3160.0445,0.28396643
2024,32,Nevada,Other,Partial emp.,Fixed (7%),18366.75061,1188.330203,0.1297797
2024,32,Nevada,Other,Max emp.,Sliding scale,18366.75061,2374.0533,0.2295492
2024,32,Nevada,Other,Max emp.,Fixed (7%),18366.75061,919.9322027,0.10350132
2024,32,Nevada,People of Color,Universal,Sliding scale,154907.9586,23705.6257,0.35060069
2024,32,Nevada,People of Color,Universal,Fixed (7%),154907.9586,13083.4068,0.22956528
2024,32,Nevada,People of Color,Partial emp.,Sliding scale,154907.9586,22028.3337,0.33408141
2024,32,Nevada,People of Color,Partial emp.,Fixed (7%),154907.9586,12028.957,0.21504224
2024,32,Nevada,People of Color,Max emp.,Sliding scale,154907.9586,15835.4071,0.26505392
2024,32,Nevada,People of Color,Max emp.,Fixed (7%),154907.9586,7939.564102,0.15313079
2024,33,New Hampshire,Total,Universal,Sliding scale,101161.7836,16398.26985,0.23747678
2024,33,New Hampshire,Total,Universal,Fixed (7%),101161.7836,10094.67519,0.16087516
2024,33,New Hampshire,Total,Partial emp.,Sliding scale,101161.7836,15849.30815,0.23136617
2024,33,New Hampshire,Total,Partial emp.,Fixed (7%),101161.7836,9803.574091,0.15696417
2024,33,New Hampshire,Total,Max emp.,Sliding scale,101161.7836,12490.42705,0.1917349
2024,33,New Hampshire,Total,Max emp.,Fixed (7%),101161.7836,8009.282286,0.13202888
2024,33,New Hampshire,White,Universal,Sliding scale,84287.96304,14356.95546,0.23769984
2024,33,New Hampshire,White,Universal,Fixed (7%),84287.96304,8914.762092,0.16221245
2024,33,New Hampshire,White,Partial emp.,Sliding scale,84287.96304,13807.99376,0.23070786
2024,33,New Hampshire,White,Partial emp.,Fixed (7%),84287.96304,8623.66099,0.15775118
2024,33,New Hampshire,White,Max emp.,Sliding scale,84287.96304,10703.40435,0.18861965
2024,33,New Hampshire,White,Max emp.,Fixed (7%),84287.96304,6951.154985,0.13116942
2024,33,New Hampshire,Black,Universal,Sliding scale,2136.999998,192,0.92307692
2024,33,New Hampshire,Black,Universal,Fixed (7%),2136.999998,192,0.92307692
2024,33,New Hampshire,Black,Partial emp.,Sliding scale,2136.999998,192,0.92307692
2024,33,New Hampshire,Black,Partial emp.,Fixed (7%),2136.999998,192,0.92307692
2024,33,New Hampshire,Black,Max emp.,Sliding scale,2136.999998,192,0.92307692
2024,33,New Hampshire,Black,Max emp.,Fixed (7%),2136.999998,192,0.92307692
2024,33,New Hampshire,Hispanic,Universal,Sliding scale,7153.904493,405.2697001,0.09974138
2024,33,New Hampshire,Hispanic,Universal,Fixed (7%),7153.904493,112.1119995,0.02973755
2024,33,New Hampshire,Hispanic,Partial emp.,Sliding scale,7153.904493,405.2697001,0.09974138
2024,33,New Hampshire,Hispanic,Partial emp.,Fixed (7%),7153.904493,112.1119995,0.02973755
2024,33,New Hampshire,Hispanic,Max emp.,Sliding scale,7153.904493,302.7912998,0.07644841
2024,33,New Hampshire,Hispanic,Max emp.,Fixed (7%),7153.904493,16.81679916,0.00457631
2024,33,New Hampshire,Asian,Universal,Sliding scale,2455.999995,402.468401,0.27285993
2024,33,New Hampshire,Asian,Universal,Fixed (7%),2455.999995,277.1864033,0.20536616
2024,33,New Hampshire,Asian,Partial emp.,Sliding scale,2455.999995,402.468401,0.27285993
2024,33,New Hampshire,Asian,Partial emp.,Fixed (7%),2455.999995,277.1864033,0.20536616
2024,33,New Hampshire,Asian,Max emp.,Sliding scale,2455.999995,327.468401,0.233906
2024,33,New Hampshire,Asian,Max emp.,Fixed (7%),2455.999995,277.1864033,0.20536616
2024,33,New Hampshire,Other,Universal,Sliding scale,5126.916068,1041.576293,0.35837644
2024,33,New Hampshire,Other,Universal,Fixed (7%),5126.916068,598.6146984,0.24300214
2024,33,New Hampshire,Other,Partial emp.,Sliding scale,5126.916068,1041.576293,0.35837644
2024,33,New Hampshire,Other,Partial emp.,Fixed (7%),5126.916068,598.6146984,0.24300214
2024,33,New Hampshire,Other,Max emp.,Sliding scale,5126.916068,964.7629943,0.34095847
2024,33,New Hampshire,Other,Max emp.,Fixed (7%),5126.916068,572.1240983,0.23477318
2024,33,New Hampshire,People of Color,Universal,Sliding scale,16873.82055,2041.314394,0.23591973
2024,33,New Hampshire,People of Color,Universal,Fixed (7%),16873.82055,1179.913101,0.15144218
2024,33,New Hampshire,People of Color,Partial emp.,Sliding scale,16873.82055,2041.314394,0.23591973
2024,33,New Hampshire,People of Color,Partial emp.,Fixed (7%),16873.82055,1179.913101,0.15144218
2024,33,New Hampshire,People of Color,Max emp.,Sliding scale,16873.82055,1787.022695,0.21278415
2024,33,New Hampshire,People of Color,Max emp.,Fixed (7%),16873.82055,1058.127301,0.13796754
2024,34,New Jersey,Total,Universal,Sliding scale,774262,120604.5236,0.25946362
2024,34,New Jersey,Total,Universal,Fixed (7%),774262,61785.55462,0.15217986
2024,34,New Jersey,Total,Partial emp.,Sliding scale,774262,117594.7268,0.25463729
2024,34,New Jersey,Total,Partial emp.,Fixed (7%),774262,59954.55462,0.14833902
2024,34,New Jersey,Total,Max emp.,Sliding scale,774262,89425.24581,0.20621849
2024,34,New Jersey,Total,Max emp.,Fixed (7%),774262,47445.70172,0.12113889
2024,34,New Jersey,White,Universal,Sliding scale,339306,63283.73741,0.25745139
2024,34,New Jersey,White,Universal,Fixed (7%),339306,33240.29632,0.15405783
