year,area,area_name,ptypeb,racecomp,scenario,model,pop,base,lf
2024,31,Nebraska,Total,Asian,Max emp.,Fixed (7%),12654.86681,144.7014559,0.01366066
2024,32,Nevada,Total,Asian,Universal,Sliding scale,42775.9458,1426.976564,0.03914895
2024,32,Nevada,Total,Asian,Universal,Fixed (7%),42775.9458,1081.919219,0.02996602
2024,32,Nevada,Total,Asian,Partial emp.,Sliding scale,42775.9458,1376.725581,0.03782246
2024,32,Nevada,Total,Asian,Partial emp.,Fixed (7%),42775.9458,1039.314796,0.02882001
2024,32,Nevada,Total,Asian,Max emp.,Sliding scale,42775.9458,802.1687018,0.02239123
2024,32,Nevada,Total,Asian,Max emp.,Fixed (7%),42775.9458,605.4068687,0.01699227
2024,33,New Hampshire,Total,Asian,Universal,Sliding scale,4444.993396,122.6872151,0.03061297
2024,33,New Hampshire,Total,Asian,Universal,Fixed (7%),4444.993396,80.52504075,0.02030627
2024,33,New Hampshire,Total,Asian,Partial emp.,Sliding scale,4444.993396,121.4903854,0.03032339
2024,33,New Hampshire,Total,Asian,Partial emp.,Fixed (7%),4444.993396,79.62195473,0.02008311
2024,33,New Hampshire,Total,Asian,Max emp.,Sliding scale,4444.993396,97.19346747,0.02440702
2024,33,New Hampshire,Total,Asian,Max emp.,Fixed (7%),4444.993396,63.13438467,0.01599094
2024,34,New Jersey,Total,Asian,Universal,Sliding scale,191566,2534.635495,0.01495328
2024,34,New Jersey,Total,Asian,Universal,Fixed (7%),191566,1606.878778,0.00953208
2024,34,New Jersey,Total,Asian,Partial emp.,Sliding scale,191566,2494.957768,0.01472265
2024,34,New Jersey,Total,Asian,Partial emp.,Fixed (7%),191566,1573.295009,0.00933472
2024,34,New Jersey,Total,Asian,Max emp.,Sliding scale,191566,1398.333547,0.00830525
2024,34,New Jersey,Total,Asian,Max emp.,Fixed (7%),191566,833.1252299,0.00496493
2024,35,New Mexico,Total,Asian,Universal,Sliding scale,7484.123806,144.0441286,0.02359767
2024,35,New Mexico,Total,Asian,Universal,Fixed (7%),7484.123806,94.2969523,0.01557489
2024,35,New Mexico,Total,Asian,Partial emp.,Sliding scale,7484.123806,148.5929606,0.02432474
2024,35,New Mexico,Total,Asian,Partial emp.,Fixed (7%),7484.123806,98.79561104,0.01630581
2024,35,New Mexico,Total,Asian,Max emp.,Sliding scale,7484.123806,50.59096325,0.0084168
2024,35,New Mexico,Total,Asian,Max emp.,Fixed (7%),7484.123806,23.75316695,0.00396953
2024,36,New York,Total,Asian,Universal,Sliding scale,270086.0162,7321.873097,0.03197675
2024,36,New York,Total,Asian,Universal,Fixed (7%),270086.0162,5810.717021,0.02554569
2024,36,New York,Total,Asian,Partial emp.,Sliding scale,270086.0162,6998.844518,0.03060917
2024,36,New York,Total,Asian,Partial emp.,Fixed (7%),270086.0162,5508.000469,0.02424712
2024,36,New York,Total,Asian,Max emp.,Sliding scale,270086.0162,3661.894516,0.01625234
2024,36,New York,Total,Asian,Max emp.,Fixed (7%),270086.0162,2790.747986,0.01243406
2024,37,North Carolina,Total,Asian,Universal,Sliding scale,97057.00803,1216.983787,0.01567571
2024,37,North Carolina,Total,Asian,Universal,Fixed (7%),97057.00803,781.7607511,0.01012646
2024,37,North Carolina,Total,Asian,Partial emp.,Sliding scale,97057.00803,1123.035805,0.01448311
2024,37,North Carolina,Total,Asian,Partial emp.,Fixed (7%),97057.00803,711.4332708,0.00922389
2024,37,North Carolina,Total,Asian,Max emp.,Sliding scale,97057.00803,476.2342827,0.00619337
2024,37,North Carolina,Total,Asian,Max emp.,Fixed (7%),97057.00803,283.8755843,0.00370102
2024,38,North Dakota,Total,Asian,Universal,Sliding scale,3283.99997,109.6491749,0.03701052
2024,38,North Dakota,Total,Asian,Universal,Fixed (7%),3283.99997,75.98755183,0.02594328
2024,38,North Dakota,Total,Asian,Partial emp.,Sliding scale,3283.99997,109.6491749,0.03701052
2024,38,North Dakota,Total,Asian,Partial emp.,Fixed (7%),3283.99997,75.98755183,0.02594328
2024,38,North Dakota,Total,Asian,Max emp.,Sliding scale,3283.99997,60.32672014,0.02070716
2024,38,North Dakota,Total,Asian,Max emp.,Fixed (7%),3283.99997,39.4604883,0.01364253
2024,39,Ohio,Total,Asian,Universal,Sliding scale,69157.0832,1546.421057,0.02713853
2024,39,Ohio,Total,Asian,Universal,Fixed (7%),69157.0832,1126.886878,0.0199227
2024,39,Ohio,Total,Asian,Partial emp.,Sliding scale,69157.0832,1429.391146,0.02513636
2024,39,Ohio,Total,Asian,Partial emp.,Fixed (7%),69157.0832,1018.392014,0.01803917
2024,39,Ohio,Total,Asian,Max emp.,Sliding scale,69157.0832,778.9601697,0.01385679
2024,39,Ohio,Total,Asian,Max emp.,Fixed (7%),69157.0832,534.7448565,0.00955399
2024,40,Oklahoma,Total,Asian,Universal,Sliding scale,23263.06981,550.9193539,0.02896537
2024,40,Oklahoma,Total,Asian,Universal,Fixed (7%),23263.06981,384.9898297,0.02041953
2024,40,Oklahoma,Total,Asian,Partial emp.,Sliding scale,23263.06981,541.6933932,0.02849413
2024,40,Oklahoma,Total,Asian,Partial emp.,Fixed (7%),23263.06981,378.056157,0.02005915
2024,40,Oklahoma,Total,Asian,Max emp.,Sliding scale,23263.06981,217.706891,0.01165036
2024,40,Oklahoma,Total,Asian,Max emp.,Fixed (7%),23263.06981,136.0178004,0.00731081
2024,41,Oregon,Total,Asian,Universal,Sliding scale,40016.0202,768.7899752,0.02367197
2024,41,Oregon,Total,Asian,Universal,Fixed (7%),40016.0202,582.9526631,0.01805312
2024,41,Oregon,Total,Asian,Partial emp.,Sliding scale,40016.0202,759.0803883,0.02337999
2024,41,Oregon,Total,Asian,Partial emp.,Fixed (7%),40016.0202,574.6487632,0.01780053
2024,41,Oregon,Total,Asian,Max emp.,Sliding scale,40016.0202,348.8348301,0.01088175
2024,41,Oregon,Total,Asian,Max emp.,Fixed (7%),40016.0202,261.5738659,0.00818196
2024,42,Pennsylvania,Total,Asian,Universal,Sliding scale,101190,1824.1031,0.02180113
2024,42,Pennsylvania,Total,Asian,Universal,Fixed (7%),101190,1357.999898,0.01632133
2024,42,Pennsylvania,Total,Asian,Partial emp.,Sliding scale,101190,1722.285172,0.02060932
2024,42,Pennsylvania,Total,Asian,Partial emp.,Fixed (7%),101190,1275.898373,0.01534973
2024,42,Pennsylvania,Total,Asian,Max emp.,Sliding scale,101190,803.4826199,0.00972157
2024,42,Pennsylvania,Total,Asian,Max emp.,Fixed (7%),101190,575.3668428,0.0069808
2024,44,Rhode Island,Total,Asian,Universal,Sliding scale,7914.999998,132.0448302,0.01903474
2024,44,Rhode Island,Total,Asian,Universal,Fixed (7%),7914.999998,100.3626299,0.01453401
2024,44,Rhode Island,Total,Asian,Partial emp.,Sliding scale,7914.999998,131.8950273,0.01901355
2024,44,Rhode Island,Total,Asian,Partial emp.,Fixed (7%),7914.999998,100.2598105,0.01451934
2024,44,Rhode Island,Total,Asian,Max emp.,Sliding scale,7914.999998,48.33040527,0.0070521
2024,44,Rhode Island,Total,Asian,Max emp.,Fixed (7%),7914.999998,30.87155105,0.00451611
2024,45,South Carolina,Total,Asian,Universal,Sliding scale,23880.99349,391.4785615,0.01897574
2024,45,South Carolina,Total,Asian,Universal,Fixed (7%),23880.99349,245.4410494,0.01198183
2024,45,South Carolina,Total,Asian,Partial emp.,Sliding scale,23880.99349,387.2031115,0.0187724
2024,45,South Carolina,Total,Asian,Partial emp.,Fixed (7%),23880.99349,241.1655993,0.01177557
2024,45,South Carolina,Total,Asian,Max emp.,Sliding scale,23880.99349,195.5944227,0.00957173
2024,45,South Carolina,Total,Asian,Max emp.,Fixed (7%),23880.99349,105.9190501,0.00520617
2024,46,South Dakota,Total,Asian,Universal,Sliding scale,3180.992301,51.89108789,0.02145228
2024,46,South Dakota,Total,Asian,Universal,Fixed (7%),3180.992301,34.81077495,0.01449345
2024,46,South Dakota,Total,Asian,Partial emp.,Sliding scale,3180.992301,51.62575027,0.02134492
2024,46,South Dakota,Total,Asian,Partial emp.,Fixed (7%),3180.992301,34.68800051,0.01444307
2024,46,South Dakota,Total,Asian,Max emp.,Sliding scale,3180.992301,39.58896647,0.01645012
2024,46,South Dakota,Total,Asian,Max emp.,Fixed (7%),3180.992301,28.28836822,0.01180992
2024,47,Tennessee,Total,Asian,Universal,Sliding scale,26842.06649,358.3413792,0.01659189
2024,47,Tennessee,Total,Asian,Universal,Fixed (7%),26842.06649,195.1083674,0.00910269
2024,47,Tennessee,Total,Asian,Partial emp.,Sliding scale,26842.06649,352.1990877,0.01631213
2024,47,Tennessee,Total,Asian,Partial emp.,Fixed (7%),26842.06649,189.9954707,0.00886626
2024,47,Tennessee,Total,Asian,Max emp.,Sliding scale,26842.06649,146.8234155,0.00686544
2024,47,Tennessee,Total,Asian,Max emp.,Fixed (7%),26842.06649,64.70005206,0.00303703
2024,48,Texas,Total,Asian,Universal,Sliding scale,393241.9892,6054.312474,0.01854056
2024,48,Texas,Total,Asian,Universal,Fixed (7%),393241.9892,4066.549784,0.01252956
2024,48,Texas,Total,Asian,Partial emp.,Sliding scale,393241.9892,5727.319453,0.01755676
2024,48,Texas,Total,Asian,Partial emp.,Fixed (7%),393241.9892,3806.935753,0.01173904
2024,48,Texas,Total,Asian,Max emp.,Sliding scale,393241.9892,2540.004225,0.00786306
2024,48,Texas,Total,Asian,Max emp.,Fixed (7%),393241.9892,1613.340868,0.00500877
2024,49,Utah,Total,Asian,Universal,Sliding scale,19461.96041,470.3421589,0.03075878
2024,49,Utah,Total,Asian,Universal,Fixed (7%),19461.96041,300.527755,0.01987421
2024,49,Utah,Total,Asian,Partial emp.,Sliding scale,19461.96041,457.5521675,0.02994741
2024,49,Utah,Total,Asian,Partial emp.,Fixed (7%),19461.96041,288.7101385,0.01910763
2024,49,Utah,Total,Asian,Max emp.,Sliding scale,19461.96041,219.8996127,0.01462014
2024,49,Utah,Total,Asian,Max emp.,Fixed (7%),19461.96041,123.5506237,0.00826729
2024,50,Vermont,Total,Asian,Universal,Sliding scale,2588.967506,67.16542996,0.02742417
2024,50,Vermont,Total,Asian,Universal,Fixed (7%),2588.967506,52.8265378,0.02169651
2024,50,Vermont,Total,Asian,Partial emp.,Sliding scale,2588.967506,55.32945714,0.02270116
2024,50,Vermont,Total,Asian,Partial emp.,Fixed (7%),2588.967506,42.70962278,0.01761456
2024,50,Vermont,Total,Asian,Max emp.,Sliding scale,2588.967506,51.22184808,0.02105132
2024,50,Vermont,Total,Asian,Max emp.,Fixed (7%),2588.967506,38.91507304,0.01607475
2024,51,Virginia,Total,Asian,Universal,Sliding scale,120544.9285,2686.713264,0.02535218
2024,51,Virginia,Total,Asian,Universal,Fixed (7%),120544.9285,2032.653264,0.0192995
2024,51,Virginia,Total,Asian,Partial emp.,Sliding scale,120544.9285,2656.725575,0.02507631
2024,51,Virginia,Total,Asian,Partial emp.,Fixed (7%),120544.9285,2005.816745,0.01904954
2024,51,Virginia,Total,Asian,Max emp.,Sliding scale,120544.9285,1497.827299,0.01429405
2024,51,Virginia,Total,Asian,Max emp.,Fixed (7%),120544.9285,1096.814154,0.01050732
2024,53,Washington,Total,Asian,Universal,Sliding scale,165444.9969,4335.794805,0.03032516
2024,53,Washington,Total,Asian,Universal,Fixed (7%),165444.9969,3373.66295,0.02375574
2024,53,Washington,Total,Asian,Partial emp.,Sliding scale,165444.9969,4218.903069,0.02953175
2024,53,Washington,Total,Asian,Partial emp.,Fixed (7%),165444.9969,3261.174715,0.02298185
2024,53,Washington,Total,Asian,Max emp.,Sliding scale,165444.9969,2404.802122,0.01704979
2024,53,Washington,Total,Asian,Max emp.,Fixed (7%),165444.9969,1849.645231,0.01316561
2024,54,West Virginia,Total,Asian,Universal,Sliding scale,3324.999991,69.22680688,0.02172689
2024,54,West Virginia,Total,Asian,Universal,Fixed (7%),3324.999991,55.04338654,0.01735266
2024,54,West Virginia,Total,Asian,Partial emp.,Sliding scale,3324.999991,69.22680688,0.02172689
2024,54,West Virginia,Total,Asian,Partial emp.,Fixed (7%),3324.999991,55.04338654,0.01735266
2024,54,West Virginia,Total,Asian,Max emp.,Sliding scale,3324.999991,38.01713993,0.01204974
2024,54,West Virginia,Total,Asian,Max emp.,Fixed (7%),3324.999991,28.54571168,0.00907496
2024,55,Wisconsin,Total,Asian,Universal,Sliding scale,37309.01641,1080.946172,0.03227961
2024,55,Wisconsin,Total,Asian,Universal,Fixed (7%),37309.01641,832.6730708,0.02505132
2024,55,Wisconsin,Total,Asian,Partial emp.,Sliding scale,37309.01641,947.4882659,0.02840746
2024,55,Wisconsin,Total,Asian,Partial emp.,Fixed (7%),37309.01641,703.2501413,0.02124028
2024,55,Wisconsin,Total,Asian,Max emp.,Sliding scale,37309.01641,666.7127202,0.02015899
2024,55,Wisconsin,Total,Asian,Max emp.,Fixed (7%),37309.01641,491.8816505,0.01495177
2024,56,Wyoming,Total,Asian,Universal,Sliding scale,1217.961603,50.05365438,0.0441777
2024,56,Wyoming,Total,Asian,Universal,Fixed (7%),1217.961603,36.40776607,0.03252548
2024,56,Wyoming,Total,Asian,Partial emp.,Sliding scale,1217.961603,50.05365438,0.0441777
2024,56,Wyoming,Total,Asian,Partial emp.,Fixed (7%),1217.961603,36.40776607,0.03252548
2024,56,Wyoming,Total,Asian,Max emp.,Sliding scale,1217.961603,5.454163743,0.00501114
2024,56,Wyoming,Total,Asian,Max emp.,Fixed (7%),1217.961603,1.545490358,0.00142507
2024,99999,United States,Total,Asian,Universal,Sliding scale,3680988.023,75154.11221,0.02390218
2024,99999,United States,Total,Asian,Universal,Fixed (7%),3680988.023,55415.8237,0.01773591
2024,99999,United States,Total,Asian,Partial emp.,Sliding scale,3680988.023,72472.18858,0.0230689
2024,99999,United States,Total,Asian,Partial emp.,Fixed (7%),3680988.023,53098.35219,0.01700682
2024,99999,United States,Total,Asian,Max emp.,Sliding scale,3680988.023,39286.41443,0.01263892
2024,99999,United States,Total,Asian,Max emp.,Fixed (7%),3680988.023,28112.52333,0.00907677
2024,1,Alabama,Total,Other,Universal,Sliding scale,25924.0796,480.6872285,0.02157701
2024,1,Alabama,Total,Other,Universal,Fixed (7%),25924.0796,309.783526,0.01401301
2024,1,Alabama,Total,Other,Partial emp.,Sliding scale,25924.0796,422.8722625,0.01903121
2024,1,Alabama,Total,Other,Partial emp.,Fixed (7%),25924.0796,258.1932602,0.01170666
2024,1,Alabama,Total,Other,Max emp.,Sliding scale,25924.0796,256.6010018,0.0116353
2024,1,Alabama,Total,Other,Max emp.,Fixed (7%),25924.0796,141.7758484,0.00646232
2024,2,Alaska,Total,Other,Universal,Sliding scale,32168,1060.791814,0.03919163
2024,2,Alaska,Total,Other,Universal,Fixed (7%),32168,800.4380682,0.02985992
2024,2,Alaska,Total,Other,Partial emp.,Sliding scale,32168,1012.32034,0.03746792
2024,2,Alaska,Total,Other,Partial emp.,Fixed (7%),32168,750.8520871,0.02806205
2024,2,Alaska,Total,Other,Max emp.,Sliding scale,32168,566.8573363,0.02133219
2024,2,Alaska,Total,Other,Max emp.,Fixed (7%),32168,403.4092572,0.01527521
2024,4,Arizona,Total,Other,Universal,Sliding scale,77551.77994,2138.51486,0.03397037
2024,4,Arizona,Total,Other,Universal,Fixed (7%),77551.77994,1596.523353,0.02558106
2024,4,Arizona,Total,Other,Partial emp.,Sliding scale,77551.77994,1871.684188,0.02985831
2024,4,Arizona,Total,Other,Partial emp.,Fixed (7%),77551.77994,1355.733749,0.02180703
2024,4,Arizona,Total,Other,Max emp.,Sliding scale,77551.77994,1159.255378,0.01870578
2024,4,Arizona,Total,Other,Max emp.,Fixed (7%),77551.77994,821.0199553,0.01332071
2024,5,Arkansas,Total,Other,Universal,Sliding scale,31810.42597,982.1282143,0.0360829
2024,5,Arkansas,Total,Other,Universal,Fixed (7%),31810.42597,708.5674843,0.02629671
2024,5,Arkansas,Total,Other,Partial emp.,Sliding scale,31810.42597,926.595488,0.03411225
2024,5,Arkansas,Total,Other,Partial emp.,Fixed (7%),31810.42597,655.4696189,0.02437414
2024,5,Arkansas,Total,Other,Max emp.,Sliding scale,31810.42597,542.8773098,0.02027219
2024,5,Arkansas,Total,Other,Max emp.,Fixed (7%),31810.42597,361.7385489,0.01360008
2024,6,California,Total,Other,Universal,Sliding scale,260409.1491,7503.174166,0.03272532
2024,6,California,Total,Other,Universal,Fixed (7%),260409.1491,6081.852463,0.02669165
2024,6,California,Total,Other,Partial emp.,Sliding scale,260409.1491,6957.431711,0.03041745
2024,6,California,Total,Other,Partial emp.,Fixed (7%),260409.1491,5563.850819,0.02447392
2024,6,California,Total,Other,Max emp.,Sliding scale,260409.1491,4194.341176,0.01856162
2024,6,California,Total,Other,Max emp.,Fixed (7%),260409.1491,3310.255533,0.01470673
2024,8,Colorado,Total,Other,Universal,Sliding scale,39858.09415,947.0371374,0.02785146
2024,8,Colorado,Total,Other,Universal,Fixed (7%),39858.09415,736.5525683,0.02179623
2024,8,Colorado,Total,Other,Partial emp.,Sliding scale,39858.09415,915.6266051,0.02695261
2024,8,Colorado,Total,Other,Partial emp.,Fixed (7%),39858.09415,706.6639871,0.02093028
2024,8,Colorado,Total,Other,Max emp.,Sliding scale,39858.09415,488.5380453,0.01456382
2024,8,Colorado,Total,Other,Max emp.,Fixed (7%),39858.09415,348.3252098,0.01042752
2024,9,Connecticut,Total,Other,Universal,Sliding scale,28646.00002,847.8020218,0.03366057
2024,9,Connecticut,Total,Other,Universal,Fixed (7%),28646.00002,655.2633267,0.02621655
2024,9,Connecticut,Total,Other,Partial emp.,Sliding scale,28646.00002,697.8343887,0.02787231
2024,9,Connecticut,Total,Other,Partial emp.,Fixed (7%),28646.00002,512.2144504,0.02061124
2024,9,Connecticut,Total,Other,Max emp.,Sliding scale,28646.00002,430.7649474,0.01739076
2024,9,Connecticut,Total,Other,Max emp.,Fixed (7%),28646.00002,314.0008845,0.01273682
2024,10,Delaware,Total,Other,Universal,Sliding scale,4578,34.53312502,0.00838074
2024,10,Delaware,Total,Other,Universal,Fixed (7%),4578,23.14077814,0.00563154
2024,10,Delaware,Total,Other,Partial emp.,Sliding scale,4578,31.86793749,0.00773894
2024,10,Delaware,Total,Other,Partial emp.,Fixed (7%),4578,20.65539573,0.00502974
2024,10,Delaware,Total,Other,Max emp.,Sliding scale,4578,31.02810061,0.00753653
2024,10,Delaware,Total,Other,Max emp.,Fixed (7%),4578,20.12028757,0.00490007
2024,11,District of Columbia,Total,Other,Universal,Sliding scale,4137,167.5915202,0.05097699
2024,11,District of Columbia,Total,Other,Universal,Fixed (7%),4137,155.5252609,0.04748101
2024,11,District of Columbia,Total,Other,Partial emp.,Sliding scale,4137,94.14891329,0.02929202
2024,11,District of Columbia,Total,Other,Partial emp.,Fixed (7%),4137,82.84512032,0.0258661
2024,11,District of Columbia,Total,Other,Max emp.,Sliding scale,4137,94.23975737,0.02931945
2024,11,District of Columbia,Total,Other,Max emp.,Fixed (7%),4137,82.91309786,0.02588678
2024,12,Florida,Total,Other,Universal,Sliding scale,137560.9587,3074.488094,0.02703929
2024,12,Florida,Total,Other,Universal,Fixed (7%),137560.9587,2178.95439,0.01931544
2024,12,Florida,Total,Other,Partial emp.,Sliding scale,137560.9587,2821.284776,0.02486782
2024,12,Florida,Total,Other,Partial emp.,Fixed (7%),137560.9587,1937.225669,0.01720951
2024,12,Florida,Total,Other,Max emp.,Sliding scale,137560.9587,1640.30378,0.01461031
2024,12,Florida,Total,Other,Max emp.,Fixed (7%),137560.9587,1095.846828,0.00980836
2024,13,Georgia,Total,Other,Universal,Sliding scale,66341.19416,1050.225572,0.01871613
2024,13,Georgia,Total,Other,Universal,Fixed (7%),66341.19416,615.8035056,0.01105989
2024,13,Georgia,Total,Other,Partial emp.,Sliding scale,66341.19416,939.3917405,0.01677408
2024,13,Georgia,Total,Other,Partial emp.,Fixed (7%),66341.19416,525.2526395,0.00944896
2024,13,Georgia,Total,Other,Max emp.,Sliding scale,66341.19416,513.1232321,0.00923277
2024,13,Georgia,Total,Other,Max emp.,Fixed (7%),66341.19416,251.4212286,0.0045453
2024,15,Hawaii,Total,Other,Universal,Sliding scale,46175.99998,1007.10086,0.02403117
2024,15,Hawaii,Total,Other,Universal,Fixed (7%),46175.99998,766.5523477,0.01839687
2024,15,Hawaii,Total,Other,Partial emp.,Sliding scale,46175.99998,959.6494981,0.02292486
2024,15,Hawaii,Total,Other,Partial emp.,Fixed (7%),46175.99998,726.636326,0.01745562
2024,15,Hawaii,Total,Other,Max emp.,Sliding scale,46175.99998,592.421873,0.01427749
2024,15,Hawaii,Total,Other,Max emp.,Fixed (7%),46175.99998,413.8674239,0.0100174
2024,16,Idaho,Total,Other,Universal,Sliding scale,13218.63437,341.9163849,0.03113547
2024,16,Idaho,Total,Other,Universal,Fixed (7%),13218.63437,244.3530424,0.02245065
2024,16,Idaho,Total,Other,Partial emp.,Sliding scale,13218.63437,318.0214312,0.02902271
2024,16,Idaho,Total,Other,Partial emp.,Fixed (7%),13218.63437,220.9608602,0.02034515
2024,16,Idaho,Total,Other,Max emp.,Sliding scale,13218.63437,189.5357231,0.0175023
2024,16,Idaho,Total,Other,Max emp.,Fixed (7%),13218.63437,127.2941863,0.01182268
2024,17,Illinois,Total,Other,Universal,Sliding scale,59529.21008,812.5655767,0.01638641
